main,description,pressure,visibility,humidity,dt,TempCelcius,TempCelciusMin,TempCelciusMax,hours,day_of_week,date_num
Rain,light rain,989,10000,91,2023-03-09 12:24:57,3.180000000000007,2.9700000000000277,3.3799999999999955,12,Thursday,30912
Snow,snow,988,3000,92,2023-03-09 13:29:49,3.4700000000000277,3.300000000000012,3.6899999999999977,13,Thursday,30913
Rain,moderate rain,987,5000,93,2023-03-09 14:23:32,3.150000000000034,2.5400000000000205,3.660000000000025,14,Thursday,30914
Clouds,broken clouds,986,5000,93,2023-03-09 15:22:32,3.6100000000000136,3.340000000000032,4.110000000000014,15,Thursday,30915
Rain,moderate rain,985,4000,93,2023-03-09 16:27:32,3.8000000000000114,3.3799999999999955,4.439999999999998,16,Thursday,30916
Clouds,broken clouds,984,4000,94,2023-03-09 17:26:04,3.680000000000007,3.3600000000000136,4.4500000000000455,17,Thursday,30917
Clouds,broken clouds,984,3500,93,2023-03-09 18:24:52,3.580000000000041,3.300000000000012,4.140000000000043,18,Thursday,30918
Rain,moderate rain,985,3400,93,2023-03-09 19:24:35,3.1100000000000136,2.390000000000043,4.4500000000000455,19,Thursday,30919
Mist,mist,985,3600,94,2023-03-09 20:24:01,2.890000000000043,2.230000000000018,4.439999999999998,20,Thursday,30920
Clouds,broken clouds,987,4500,93,2023-03-09 21:24:19,2.4700000000000277,2.230000000000018,3.1100000000000136,21,Thursday,30921
Rain,moderate rain,988,5000,94,2023-03-09 22:23:21,2.550000000000012,2.2700000000000387,3.3600000000000136,22,Thursday,30922
Snow,sleet,990,4500,93,2023-03-09 23:21:58,1.400000000000034,1.1400000000000432,2.5600000000000023,23,Thursday,30923
Snow,snow,992,4500,94,2023-03-10 00:20:35,1.7300000000000182,1.3100000000000025,2.7800000000000296,0,Friday,31000
Snow,light snow,994,4000,94,2023-03-10 01:24:49,1.8600000000000136,1.3799999999999957,2.4399999999999977,1,Friday,31001
Snow,sleet,996,1500,95,2023-03-10 02:23:31,0.9000000000000341,0.3900000000000432,2.230000000000018,2,Friday,31002
